"Inserate_ID"~"vec_preis"~"stadtname"~"Timestamp_scrape"
127962754~"570.000 €"~"Heimsheim"~2021-07-03 10:37:43
128374222~"829.000 €"~"Heimsheim"~2021-07-03 10:37:55
128491877~"1.650.000 €"~"Heimsheim"~2021-07-03 10:37:55
127495962~"1.290.000 €"~"Heimsheim"~2021-07-03 10:37:55
114061956~"3.950.000 €"~"Heimsheim"~2021-07-03 10:37:55
127104332~"1.049.000 €"~"Heimsheim"~2021-07-03 10:37:55
126559206~"1.049.000 €"~"Heimsheim"~2021-07-03 10:37:55
128464488~"498.000 €"~"Heimsheim"~2021-07-03 10:37:55
128650799~"850.000 €"~"Heimsheim"~2021-07-03 10:37:55
128464490~"739.000 €"~"Heimsheim"~2021-07-03 10:37:55
123712516~"507.200 €"~"Heimsheim"~2021-07-03 10:37:55
123998741~"389.000 €"~"Heimsheim"~2021-07-03 10:37:55
119505068~"805.000 €"~"Heimsheim"~2021-07-03 10:37:55
126927765~"947.682 €"~"Heimsheim"~2021-07-03 10:37:55
127974083~"629.000 €"~"Heimsheim"~2021-07-03 10:37:55
128112174~"449.000 €"~"Heimsheim"~2021-07-03 10:37:55
128744150~"695.000 €"~"Heimsheim"~2021-07-03 10:37:55
124064164~"512.500 €"~"Heimsheim"~2021-07-03 10:37:55
128719157~"520.000 €"~"Heimsheim"~2021-07-03 10:37:55
125115812~"355.000 €"~"Heimsheim"~2021-07-03 10:37:55
127812279~"524.000 €"~"Heimsheim"~2021-07-03 10:37:55
128416033~"320.000 €"~"Heimsheim"~2021-07-03 10:36:35
122494456~"1.490.000 €"~"Heimsheim"~2021-07-03 10:36:35
127324829~"840.000 €"~"Heimsheim"~2021-07-03 10:36:35
128652423~"950.000 €"~"Heimsheim"~2021-07-03 10:36:35
128576954~"799.000 €"~"Heimsheim"~2021-07-03 10:36:35
127497555~"320.900 €"~"Heimsheim"~2021-07-03 10:36:35
103693640~"650.000 €"~"Heimsheim"~2021-07-03 10:36:35
127408924~"949.000 €"~"Heimsheim"~2021-07-03 10:36:35
127818304~"645.000 €"~"Heimsheim"~2021-07-03 10:36:35
128651385~"700.000 €"~"Heimsheim"~2021-07-03 10:36:35
128663473~"665.000 €"~"Heimsheim"~2021-07-03 10:36:35
128329585~"549.000 €"~"Heimsheim"~2021-07-03 10:36:35
113545522~"1.490.000 €"~"Heimsheim"~2021-07-03 10:36:35
128143174~"474.000 €"~"Heimsheim"~2021-07-03 10:36:35
128099536~"864.000 €"~"Heimsheim"~2021-07-03 10:36:35
128192929~"930.000 €"~"Heimsheim"~2021-07-03 10:36:35
121924664~"1.190.000 €"~"Heimsheim"~2021-07-03 10:36:35
127478513~"600.000 €"~"Heimsheim"~2021-07-03 10:36:35
127473672~"985.000 €"~"Heimsheim"~2021-07-03 10:36:35
128293939~"530.000 €"~"Heimsheim"~2021-07-03 10:36:35
128674015~"595.000 €"~"Heimsheim"~2021-07-03 10:36:08
122726589~"349.490 €"~"Heimsheim"~2021-07-03 10:36:08
122727291~"349.490 €"~"Heimsheim"~2021-07-03 10:36:08
128058115~"655.000 €"~"Heimsheim"~2021-07-03 10:36:08
128173772~"979.000 €"~"Heimsheim"~2021-07-03 10:36:08
128449143~"650.000 €"~"Heimsheim"~2021-07-03 10:36:08
122725820~"698.980 €"~"Heimsheim"~2021-07-03 10:36:08
127383610~"630.000 €"~"Heimsheim"~2021-07-03 10:36:08
128257951~"475.000 €"~"Heimsheim"~2021-07-03 10:36:08
118676814~"649.000 €"~"Heimsheim"~2021-07-03 10:36:08
128601206~"985.000 €"~"Heimsheim"~2021-07-03 10:36:08
117503292~"615.000 €"~"Heimsheim"~2021-07-03 10:36:08
128727979~"479.000 €"~"Heimsheim"~2021-07-03 10:36:08
128293270~"1.640.000 €"~"Heimsheim"~2021-07-03 10:36:08
128521875~"6.350.000 €"~"Heimsheim"~2021-07-03 10:36:08
126070948~"1.275.000 €"~"Heimsheim"~2021-07-03 10:36:08
126315194~"567.000 - 579.000 €"~"Heimsheim"~2021-07-03 10:36:08
126088961~"625.000 €"~"Heimsheim"~2021-07-03 10:36:08
127865832~"299.900 €"~"Heimsheim"~2021-07-03 10:36:08
118097804~"1.490.000 €"~"Heimsheim"~2021-07-03 10:36:08
128015935~"689.000 €"~"Heimsheim"~2021-07-03 10:36:36
128649967~"550.000 €"~"Heimsheim"~2021-07-03 10:36:36
128497883~"525.000 €"~"Heimsheim"~2021-07-03 10:36:36
127439987~"779.000 €"~"Heimsheim"~2021-07-03 10:36:36
127593061~"399.000 €"~"Heimsheim"~2021-07-03 10:36:36
127414623~"689.000 €"~"Heimsheim"~2021-07-03 10:36:36
128693354~"956.500 - 1.159.000 €"~"Heimsheim"~2021-07-03 10:36:36
128317919~"550.000 €"~"Heimsheim"~2021-07-03 10:36:36
128495253~"630.000 €"~"Heimsheim"~2021-07-03 10:36:36
127010949~"3.150.000 €"~"Heimsheim"~2021-07-03 10:36:36
127457521~"589.000 €"~"Heimsheim"~2021-07-03 10:36:36
128729977~"795.000 €"~"Heimsheim"~2021-07-03 10:36:36
128154546~"429.000 €"~"Heimsheim"~2021-07-03 10:36:36
127677423~"669.000 €"~"Heimsheim"~2021-07-03 10:36:36
126639677~"450.000 €"~"Heimsheim"~2021-07-03 10:36:36
124016948~"985.000 €"~"Heimsheim"~2021-07-03 10:36:36
128583767~"299.999 €"~"Heimsheim"~2021-07-03 10:36:36
127942582~"850.000 €"~"Heimsheim"~2021-07-03 10:36:36
128450980~"649.000 €"~"Heimsheim"~2021-07-03 10:36:36
128405746~"740.000 €"~"Heimsheim"~2021-07-03 10:36:36
128629696~"779.000 €"~"Heimsheim"~2021-07-03 10:37:02
128090512~"429.000 €"~"Heimsheim"~2021-07-03 10:37:02
128242653~"650.000 €"~"Heimsheim"~2021-07-03 10:37:02
114988133~"319.000 - 359.000 €"~"Heimsheim"~2021-07-03 10:37:02
121053881~"1.142.000 €"~"Heimsheim"~2021-07-03 10:37:02
128458670~"525.000 €"~"Heimsheim"~2021-07-03 10:37:02
127857657~"425.000 €"~"Heimsheim"~2021-07-03 10:37:02
128038199~"469.000 €"~"Heimsheim"~2021-07-03 10:37:02
126275607~"929.999 €"~"Heimsheim"~2021-07-03 10:37:02
127801098~"549.000 €"~"Heimsheim"~2021-07-03 10:37:02
128041155~"524.300 €"~"Heimsheim"~2021-07-03 10:37:02
122822735~"2.400.000 €"~"Heimsheim"~2021-07-03 10:37:02
128700088~"1.980.000 €"~"Heimsheim"~2021-07-03 10:37:02
127862460~"950.000 €"~"Heimsheim"~2021-07-03 10:37:02
125890720~"1.550.000 €"~"Heimsheim"~2021-07-03 10:37:02
128663150~"730.000 €"~"Heimsheim"~2021-07-03 10:37:02
128037659~"539.000 €"~"Heimsheim"~2021-07-03 10:37:02
128377789~"609.000 €"~"Heimsheim"~2021-07-03 10:37:02
113841154~"520.000 €"~"Heimsheim"~2021-07-03 10:37:02
128080039~"479.000 €"~"Heimsheim"~2021-07-03 10:37:02
128124332~"1.690.000 €"~"Heimsheim"~2021-07-03 10:36:35
128221972~"540.000 €"~"Heimsheim"~2021-07-03 10:36:35
128648661~"755.000 €"~"Heimsheim"~2021-07-03 10:36:35
124063980~"719.000 €"~"Heimsheim"~2021-07-03 10:36:35
123318766~"1.600.000 €"~"Heimsheim"~2021-07-03 10:36:35
127603379~"1.160.000 €"~"Heimsheim"~2021-07-03 10:36:35
128423650~"537.693 €"~"Heimsheim"~2021-07-03 10:36:35
128314350~"589.000 €"~"Heimsheim"~2021-07-03 10:36:35
128677911~"9.800.000 €"~"Heimsheim"~2021-07-03 10:36:35
127979960~"840.000 €"~"Heimsheim"~2021-07-03 10:36:35
128446055~"1.075.000 €"~"Heimsheim"~2021-07-03 10:36:35
127409410~"1.580.000 €"~"Heimsheim"~2021-07-03 10:36:35
127058684~"829.000 €"~"Heimsheim"~2021-07-03 10:36:35
128670650~"1.039.000 €"~"Heimsheim"~2021-07-03 10:36:35
127797107~"997.500 €"~"Heimsheim"~2021-07-03 10:36:35
127317234~"395.000 €"~"Heimsheim"~2021-07-03 10:36:35
128425938~"475.000 €"~"Heimsheim"~2021-07-03 10:36:35
128118362~"1.120.000 €"~"Heimsheim"~2021-07-03 10:36:35
127247345~"1.129.637 €"~"Heimsheim"~2021-07-03 10:36:35
128258756~"850.000 €"~"Heimsheim"~2021-07-03 10:36:35
127813460~"790.000 €"~"Heimsheim"~2021-07-03 10:36:06
127817300~"790.000 €"~"Heimsheim"~2021-07-03 10:36:06
127760732~"1.555.000 €"~"Heimsheim"~2021-07-03 10:36:06
128639406~"869.000 €"~"Heimsheim"~2021-07-03 10:36:06
128175481~"720.000 €"~"Heimsheim"~2021-07-03 10:36:06
128434301~"999.999 €"~"Heimsheim"~2021-07-03 10:36:06
128690725~"914.000 €"~"Heimsheim"~2021-07-03 10:36:06
125873240~"2.200.000 €"~"Heimsheim"~2021-07-03 10:36:06
128703928~"590.000 €"~"Heimsheim"~2021-07-03 10:36:06
127970911~"998.000 €"~"Heimsheim"~2021-07-03 10:36:06
128361682~"895.000 €"~"Heimsheim"~2021-07-03 10:36:06
128624806~"568.000 €"~"Heimsheim"~2021-07-03 10:36:06
127006131~"1.300.000 €"~"Heimsheim"~2021-07-03 10:36:06
127702349~"1.100.000 €"~"Heimsheim"~2021-07-03 10:36:06
128741402~"567.500 €"~"Heimsheim"~2021-07-03 10:36:06
128071693~"1.245.000 €"~"Heimsheim"~2021-07-03 10:36:06
